ID,date,warehouse_ID,Latitude,Longitude,Product_Type,year,month,is_weekend,is_warehouse_closed,daily_dispatch_count,weekly_dispatch_count
0x622a,5/20/2020,WH_0x3ee,30.189375,-82.648254,Type_A,2020,May,No,No,3.9,
0x622b,5/20/2020,WH_0x3ee,30.189375,-82.648254,Type_B,2020,May,No,No,2.6,
0x67de,5/20/2020,WH_0x3ef,41.611603,-87.551186,Type_A,2020,May,No,No,5.7,
0x67df,5/20/2020,WH_0x3ef,41.611603,-87.551186,Type_B,2020,May,No,No,1.3,
0x6ca0,5/20/2020,WH_0x3f0,37.915825,-89.829262,Type_A,2020,May,No,No,6.8,
0x6ca1,5/20/2020,WH_0x3f0,37.915825,-89.829262,Type_B,2020,May,No,No,3.8,
0x7216,5/20/2020,WH_0x3f1,48.692551,-116.319862,Type_A,2020,May,No,No,11.1,
0x7217,5/20/2020,WH_0x3f1,48.692551,-116.319862,Type_B,2020,May,No,No,2.6,
0x2f4a,5/21/2020,WH_0x3e9,41.681471,-72.794746,Type_A,2020,May,No,No,8.1,
0x2f4b,5/21/2020,WH_0x3e9,41.681471,-72.794746,Type_B,2020,May,No,No,4.3,
0x3c20,5/21/2020,WH_0x3ea,38.749077,-105.18306,Type_A,2020,May,No,No,9.4,
0x3c21,5/21/2020,WH_0x3ea,38.749077,-105.18306,Type_B,2020,May,No,No,5.2,
0x4788,5/21/2020,WH_0x3eb,35.67897,-109.067413,Type_A,2020,May,No,No,8.1,
0x4789,5/21/2020,WH_0x3eb,35.67897,-109.067413,Type_B,2020,May,No,No,4.1,
0x5200,5/21/2020,WH_0x3ec,34.361664,-86.305595,Type_A,2020,May,No,No,8.7,
0x5201,5/21/2020,WH_0x3ec,34.361664,-86.305595,Type_B,2020,May,No,No,4.2,
0x5a8e,5/21/2020,WH_0x3ed,25.750156,-80.27964,Type_A,2020,May,No,No,9.1,
0x5a8f,5/21/2020,WH_0x3ed,25.750156,-80.27964,Type_B,2020,May,No,No,2.2,
0x622c,5/21/2020,WH_0x3ee,30.189375,-82.648254,Type_A,2020,May,No,No,4.5,
0x622d,5/21/2020,WH_0x3ee,30.189375,-82.648254,Type_B,2020,May,No,No,3.1,
0x67e0,5/21/2020,WH_0x3ef,41.611603,-87.551186,Type_A,2020,May,No,No,3.9,
0x6ca2,5/21/2020,WH_0x3f0,37.915825,-89.829262,Type_A,2020,May,No,No,9.7,
0x6ca3,5/21/2020,WH_0x3f0,37.915825,-89.829262,Type_B,2020,May,No,No,3.7,
0x7218,5/21/2020,WH_0x3f1,48.692551,-116.319862,Type_A,2020,May,No,No,6.6,
0x7219,5/21/2020,WH_0x3f1,48.692551,-116.319862,Type_B,2020,May,No,No,3.9,
0x2f4c,5/22/2020,WH_0x3e9,41.681471,-72.794746,Type_A,2020,May,No,No,9.4,
0x2f4d,5/22/2020,WH_0x3e9,41.681471,-72.794746,Type_B,2020,May,No,No,3,
0x3c23,5/22/2020,WH_0x3ea,38.749077,-105.18306,Type_B,2020,May,No,No,3.6,
0x478a,5/22/2020,WH_0x3eb,35.67897,-109.067413,Type_A,2020,May,No,No,8.1,
0x5202,5/22/2020,WH_0x3ec,34.361664,-86.305595,Type_A,2020,May,No,No,12.1,
0x5203,5/22/2020,WH_0x3ec,34.361664,-86.305595,Type_B,2020,May,No,No,3.6,
0x5a90,5/22/2020,WH_0x3ed,25.750156,-80.27964,Type_A,2020,May,No,No,6.4,
0x5a91,5/22/2020,WH_0x3ed,25.750156,-80.27964,Type_B,2020,May,No,No,2.4,
0x622e,5/22/2020,WH_0x3ee,30.189375,-82.648254,Type_A,2020,May,No,No,8.4,
0x622f,5/22/2020,WH_0x3ee,30.189375,-82.648254,Type_B,2020,May,No,No,3.1,
0x67e2,5/22/2020,WH_0x3ef,41.611603,-87.551186,Type_A,2020,May,No,No,7.9,
0x67e3,5/22/2020,WH_0x3ef,41.611603,-87.551186,Type_B,2020,May,No,No,3.2,
0x6ca4,5/22/2020,WH_0x3f0,37.915825,-89.829262,Type_A,2020,May,No,No,11.5,
0x6ca5,5/22/2020,WH_0x3f0,37.915825,-89.829262,Type_B,2020,May,No,No,3.2,
0x721a,5/22/2020,WH_0x3f1,48.692551,-116.319862,Type_A,2020,May,No,No,8.8,
0x3c24,5/23/2020,WH_0x3ea,38.749077,-105.18306,Type_A,2020,May,Yes,No,8.6,
0x3c25,5/23/2020,WH_0x3ea,38.749077,-105.18306,Type_B,2020,May,Yes,No,3.3,
0x478c,5/23/2020,WH_0x3eb,35.67897,-109.067413,Type_A,2020,May,Yes,No,4.4,
0x478d,5/23/2020,WH_0x3eb,35.67897,-109.067413,Type_B,2020,May,Yes,No,3.2,
0x5204,5/23/2020,WH_0x3ec,34.361664,-86.305595,Type_A,2020,May,Yes,No,7.4,
0x5a92,5/23/2020,WH_0x3ed,25.750156,-80.27964,Type_A,2020,May,Yes,No,1.6,
0x5a93,5/23/2020,WH_0x3ed,25.750156,-80.27964,Type_B,2020,May,Yes,No,2.9,
0x6230,5/23/2020,WH_0x3ee,30.189375,-82.648254,Type_A,2020,May,Yes,No,6.5,
0x6231,5/23/2020,WH_0x3ee,30.189375,-82.648254,Type_B,2020,May,Yes,No,2,
0x67e4,5/23/2020,WH_0x3ef,41.611603,-87.551186,Type_A,2020,May,Yes,No,2.6,
0x67e5,5/23/2020,WH_0x3ef,41.611603,-87.551186,Type_B,2020,May,Yes,No,1.6,
0x6ca6,5/23/2020,WH_0x3f0,37.915825,-89.829262,Type_A,2020,May,Yes,No,8.1,
0x6ca7,5/23/2020,WH_0x3f0,37.915825,-89.829262,Type_B,2020,May,Yes,No,0.9,
0x721c,5/23/2020,WH_0x3f1,48.692551,-116.319862,Type_A,2020,May,Yes,No,4.3,
0x721d,5/23/2020,WH_0x3f1,48.692551,-116.319862,Type_B,2020,May,Yes,No,2.2,
0x2f50,5/24/2020,WH_0x3e9,41.681471,-72.794746,Type_A,2020,May,Yes,No,4.3,44.2
0x3c26,5/24/2020,WH_0x3ea,38.749077,-105.18306,Type_A,2020,May,Yes,No,6.5,61.9
0x3c27,5/24/2020,WH_0x3ea,38.749077,-105.18306,Type_B,2020,May,Yes,No,3.7,26.5
0x478e,5/24/2020,WH_0x3eb,35.67897,-109.067413,Type_A,2020,May,Yes,No,5.8,49.8
0x478f,5/24/2020,WH_0x3eb,35.67897,-109.067413,Type_B,2020,May,Yes,No,4,22.5
0x5206,5/24/2020,WH_0x3ec,34.361664,-86.305595,Type_A,2020,May,Yes,No,8.5,59.7
0x5207,5/24/2020,WH_0x3ec,34.361664,-86.305595,Type_B,2020,May,Yes,No,2.4,21.8
0x5a94,5/24/2020,WH_0x3ed,25.750156,-80.27964,Type_A,2020,May,Yes,No,5.8,38.1
0x5a95,5/24/2020,WH_0x3ed,25.750156,-80.27964,Type_B,2020,May,Yes,No,2.1,17
0x6232,5/24/2020,WH_0x3ee,30.189375,-82.648254,Type_A,2020,May,Yes,No,6.8,37.5
0x6233,5/24/2020,WH_0x3ee,30.189375,-82.648254,Type_B,2020,May,Yes,No,1.6,16.4
0x67e6,5/24/2020,WH_0x3ef,41.611603,-87.551186,Type_A,2020,May,Yes,No,4.7,35.1
0x6ca8,5/24/2020,WH_0x3f0,37.915825,-89.829262,Type_A,2020,May,Yes,No,10.8,62.5
0x6ca9,5/24/2020,WH_0x3f0,37.915825,-89.829262,Type_B,2020,May,Yes,No,3.9,24.1
0x721e,5/24/2020,WH_0x3f1,48.692551,-116.319862,Type_A,2020,May,Yes,No,6.7,50.8
0x721f,5/24/2020,WH_0x3f1,48.692551,-116.319862,Type_B,2020,May,Yes,No,3,21
0x2f52,5/25/2020,WH_0x3e9,41.681471,-72.794746,Type_A,2020,May,No,No,5.9,
0x2f53,5/25/2020,WH_0x3e9,41.681471,-72.794746,Type_B,2020,May,No,No,3.7,
0x3c28,5/25/2020,WH_0x3ea,38.749077,-105.18306,Type_A,2020,May,No,No,7.4,
0x3c29,5/25/2020,WH_0x3ea,38.749077,-105.18306,Type_B,2020,May,No,No,4.5,
0x4790,5/25/2020,WH_0x3eb,35.67897,-109.067413,Type_A,2020,May,No,No,7.8,
0x4791,5/25/2020,WH_0x3eb,35.67897,-109.067413,Type_B,2020,May,No,No,2.4,
0x5208,5/25/2020,WH_0x3ec,34.361664,-86.305595,Type_A,2020,May,No,No,5.2,
0x5209,5/25/2020,WH_0x3ec,34.361664,-86.305595,Type_B,2020,May,No,No,2.6,
0x5a96,5/25/2020,WH_0x3ed,25.750156,-80.27964,Type_A,2020,May,No,No,2.8,
0x5a97,5/25/2020,WH_0x3ed,25.750156,-80.27964,Type_B,2020,May,No,No,2.3,
0x6235,5/25/2020,WH_0x3ee,30.189375,-82.648254,Type_B,2020,May,No,No,2.9,
0x67e8,5/25/2020,WH_0x3ef,41.611603,-87.551186,Type_A,2020,May,No,No,3.5,
0x6caa,5/25/2020,WH_0x3f0,37.915825,-89.829262,Type_A,2020,May,No,No,8,
0x6cab,5/25/2020,WH_0x3f0,37.915825,-89.829262,Type_B,2020,May,No,No,2.9,
0x7220,5/25/2020,WH_0x3f1,48.692551,-116.319862,Type_A,2020,May,No,No,7.4,
0x7221,5/25/2020,WH_0x3f1,48.692551,-116.319862,Type_B,2020,May,No,No,2.2,
0x2f54,5/26/2020,WH_0x3e9,41.681471,-72.794746,Type_A,2020,May,No,No,7.6,
0x2f55,5/26/2020,WH_0x3e9,41.681471,-72.794746,Type_B,2020,May,No,No,2.5,
0x3c2a,5/26/2020,WH_0x3ea,38.749077,-105.18306,Type_A,2020,May,No,No,7.6,
0x3c2b,5/26/2020,WH_0x3ea,38.749077,-105.18306,Type_B,2020,May,No,No,3.8,
0x4792,5/26/2020,WH_0x3eb,35.67897,-109.067413,Type_A,2020,May,No,No,8,
0x520a,5/26/2020,WH_0x3ec,34.361664,-86.305595,Type_A,2020,May,No,No,4.8,
0x520b,5/26/2020,WH_0x3ec,34.361664,-86.305595,Type_B,2020,May,No,No,3.2,
0x5a98,5/26/2020,WH_0x3ed,25.750156,-80.27964,Type_A,2020,May,No,No,3.4,
0x5a99,5/26/2020,WH_0x3ed,25.750156,-80.27964,Type_B,2020,May,No,No,1.7,
0x6236,5/26/2020,WH_0x3ee,30.189375,-82.648254,Type_A,2020,May,No,No,7.5,
0x6237,5/26/2020,WH_0x3ee,30.189375,-82.648254,Type_B,2020,May,No,No,2.3,
0x67ea,5/26/2020,WH_0x3ef,41.611603,-87.551186,Type_A,2020,May,No,No,4.1,
0x67eb,5/26/2020,WH_0x3ef,41.611603,-87.551186,Type_B,2020,May,No,No,1.3,
0x6cac,5/26/2020,WH_0x3f0,37.915825,-89.829262,Type_A,2020,May,No,No,7.9,
0x6cad,5/26/2020,WH_0x3f0,37.915825,-89.829262,Type_B,2020,May,No,No,1.7,
0x7222,5/26/2020,WH_0x3f1,48.692551,-116.319862,Type_A,2020,May,No,No,9.4,
0x7223,5/26/2020,WH_0x3f1,48.692551,-116.319862,Type_B,2020,May,No,No,3.6,
0x2f56,5/27/2020,WH_0x3e9,41.681471,-72.794746,Type_A,2020,May,No,No,8,
0x2f57,5/27/2020,WH_0x3e9,41.681471,-72.794746,Type_B,2020,May,No,No,3.4,
0x3c2c,5/27/2020,WH_0x3ea,38.749077,-105.18306,Type_A,2020,May,No,No,11.6,
0x3c2d,5/27/2020,WH_0x3ea,38.749077,-105.18306,Type_B,2020,May,No,No,2.1,
0x4794,5/27/2020,WH_0x3eb,35.67897,-109.067413,Type_A,2020,May,No,No,9.9,
0x4795,5/27/2020,WH_0x3eb,35.67897,-109.067413,Type_B,2020,May,No,No,3,
0x520c,5/27/2020,WH_0x3ec,34.361664,-86.305595,Type_A,2020,May,No,No,8.5,
0x520d,5/27/2020,WH_0x3ec,34.361664,-86.305595,Type_B,2020,May,No,No,2.6,
0x5a9a,5/27/2020,WH_0x3ed,25.750156,-80.27964,Type_A,2020,May,No,No,5.9,
0x5a9b,5/27/2020,WH_0x3ed,25.750156,-80.27964,Type_B,2020,May,No,No,3,
0x6238,5/27/2020,WH_0x3ee,30.189375,-82.648254,Type_A,2020,May,No,No,5.4,
0x6239,5/27/2020,WH_0x3ee,30.189375,-82.648254,Type_B,2020,May,No,No,2.8,
0x67ec,5/27/2020,WH_0x3ef,41.611603,-87.551186,Type_A,2020,May,No,No,3.6,
0x67ed,5/27/2020,WH_0x3ef,41.611603,-87.551186,Type_B,2020,May,No,No,2.4,
0x6cae,5/27/2020,WH_0x3f0,37.915825,-89.829262,Type_A,2020,May,No,No,13.6,
0x6caf,5/27/2020,WH_0x3f0,37.915825,-89.829262,Type_B,2020,May,No,No,3.1,
0x7224,5/27/2020,WH_0x3f1,48.692551,-116.319862,Type_A,2020,May,No,No,6.8,
0x7225,5/27/2020,WH_0x3f1,48.692551,-116.319862,Type_B,2020,May,No,No,3,
0x2f58,5/28/2020,WH_0x3e9,41.681471,-72.794746,Type_A,2020,May,No,No,7.9,
0x2f59,5/28/2020,WH_0x3e9,41.681471,-72.794746,Type_B,2020,May,No,No,3.1,
0x3c2e,5/28/2020,WH_0x3ea,38.749077,-105.18306,Type_A,2020,May,No,No,9.1,
0x3c2f,5/28/2020,WH_0x3ea,38.749077,-105.18306,Type_B,2020,May,No,No,2.7,
0x4796,5/28/2020,WH_0x3eb,35.67897,-109.067413,Type_A,2020,May,No,No,10.9,
0x4797,5/28/2020,WH_0x3eb,35.67897,-109.067413,Type_B,2020,May,No,No,3.7,
0x520e,5/28/2020,WH_0x3ec,34.361664,-86.305595,Type_A,2020,May,No,No,10.1,
0x520f,5/28/2020,WH_0x3ec,34.361664,-86.305595,Type_B,2020,May,No,No,2.8,
0x5a9c,5/28/2020,WH_0x3ed,25.750156,-80.27964,Type_A,2020,May,No,No,6.5,
0x5a9d,5/28/2020,WH_0x3ed,25.750156,-80.27964,Type_B,2020,May,No,No,2.8,
0x623a,5/28/2020,WH_0x3ee,30.189375,-82.648254,Type_A,2020,May,No,No,5.9,
0x623b,5/28/2020,WH_0x3ee,30.189375,-82.648254,Type_B,2020,May,No,No,2.1,
0x67ee,5/28/2020,WH_0x3ef,41.611603,-87.551186,Type_A,2020,May,No,No,6,
0x6cb1,5/28/2020,WH_0x3f0,37.915825,-89.829262,Type_B,2020,May,No,No,4.1,
0x7226,5/28/2020,WH_0x3f1,48.692551,-116.319862,Type_A,2020,May,No,No,10.5,
0x7227,5/28/2020,WH_0x3f1,48.692551,-116.319862,Type_B,2020,May,No,No,3.9,
0x2f5a,5/29/2020,WH_0x3e9,41.681471,-72.794746,Type_A,2020,May,No,No,6,
0x2f5b,5/29/2020,WH_0x3e9,41.681471,-72.794746,Type_B,2020,May,No,No,3.7,
0x3c30,5/29/2020,WH_0x3ea,38.749077,-105.18306,Type_A,2020,May,No,No,11.2,
0x3c31,5/29/2020,WH_0x3ea,38.749077,-105.18306,Type_B,2020,May,No,No,5.5,
0x4798,5/29/2020,WH_0x3eb,35.67897,-109.067413,Type_A,2020,May,No,No,10.8,
0x4799,5/29/2020,WH_0x3eb,35.67897,-109.067413,Type_B,2020,May,No,No,4.6,
0x5210,5/29/2020,WH_0x3ec,34.361664,-86.305595,Type_A,2020,May,No,No,6.7,
0x5211,5/29/2020,WH_0x3ec,34.361664,-86.305595,Type_B,2020,May,No,No,3,
0x5a9e,5/29/2020,WH_0x3ed,25.750156,-80.27964,Type_A,2020,May,No,No,6,
0x623c,5/29/2020,WH_0x3ee,30.189375,-82.648254,Type_A,2020,May,No,No,7,
0x623d,5/29/2020,WH_0x3ee,30.189375,-82.648254,Type_B,2020,May,No,No,2.5,
0x67f0,5/29/2020,WH_0x3ef,41.611603,-87.551186,Type_A,2020,May,No,No,3.5,
0x67f1,5/29/2020,WH_0x3ef,41.611603,-87.551186,Type_B,2020,May,No,No,2.7,
0x6cb2,5/29/2020,WH_0x3f0,37.915825,-89.829262,Type_A,2020,May,No,No,11.1,
0x6cb3,5/29/2020,WH_0x3f0,37.915825,-89.829262,Type_B,2020,May,No,No,4.3,
0x7228,5/29/2020,WH_0x3f1,48.692551,-116.319862,Type_A,2020,May,No,No,8.9,
0x7229,5/29/2020,WH_0x3f1,48.692551,-116.319862,Type_B,2020,May,No,No,5.7,
0x2f5c,5/30/2020,WH_0x3e9,41.681471,-72.794746,Type_A,2020,May,Yes,No,4.7,
0x2f5d,5/30/2020,WH_0x3e9,41.681471,-72.794746,Type_B,2020,May,Yes,No,2.6,
0x3c33,5/30/2020,WH_0x3ea,38.749077,-105.18306,Type_B,2020,May,Yes,No,3.5,
0x479a,5/30/2020,WH_0x3eb,35.67897,-109.067413,Type_A,2020,May,Yes,No,5.9,
0x479b,5/30/2020,WH_0x3eb,35.67897,-109.067413,Type_B,2020,May,Yes,No,1.5,
0x5212,5/30/2020,WH_0x3ec,34.361664,-86.305595,Type_A,2020,May,Yes,No,6.9,
0x5213,5/30/2020,WH_0x3ec,34.361664,-86.305595,Type_B,2020,May,Yes,No,1,
0x5aa0,5/30/2020,WH_0x3ed,25.750156,-80.27964,Type_A,2020,May,Yes,No,2.2,
0x5aa1,5/30/2020,WH_0x3ed,25.750156,-80.27964,Type_B,2020,May,Yes,No,1.2,
0x623e,5/30/2020,WH_0x3ee,30.189375,-82.648254,Type_A,2020,May,Yes,No,6.6,
0x67f2,5/30/2020,WH_0x3ef,41.611603,-87.551186,Type_A,2020,May,Yes,No,4.8,
0x67f3,5/30/2020,WH_0x3ef,41.611603,-87.551186,Type_B,2020,May,Yes,No,1.4,
0x6cb4,5/30/2020,WH_0x3f0,37.915825,-89.829262,Type_A,2020,May,Yes,No,8.4,
0x6cb5,5/30/2020,WH_0x3f0,37.915825,-89.829262,Type_B,2020,May,Yes,No,1.8,
0x722a,5/30/2020,WH_0x3f1,48.692551,-116.319862,Type_A,2020,May,Yes,No,9.2,
0x722b,5/30/2020,WH_0x3f1,48.692551,-116.319862,Type_B,2020,May,Yes,No,2.3,
0x2f5e,5/31/2020,WH_0x3e9,41.681471,-72.794746,Type_A,2020,May,Yes,No,6.6,46.7
0x2f5f,5/31/2020,WH_0x3e9,41.681471,-72.794746,Type_B,2020,May,Yes,No,1.6,20.6
0x3c34,5/31/2020,WH_0x3ea,38.749077,-105.18306,Type_A,2020,May,Yes,No,8,62.9
0x3c35,5/31/2020,WH_0x3ea,38.749077,-105.18306,Type_B,2020,May,Yes,No,2.9,25
0x479c,5/31/2020,WH_0x3eb,35.67897,-109.067413,Type_A,2020,May,Yes,No,8.6,61.9
0x479d,5/31/2020,WH_0x3eb,35.67897,-109.067413,Type_B,2020,May,Yes,No,3.1,20.7
0x5214,5/31/2020,WH_0x3ec,34.361664,-86.305595,Type_A,2020,May,Yes,No,5.3,47.5
0x5215,5/31/2020,WH_0x3ec,34.361664,-86.305595,Type_B,2020,May,Yes,No,3.7,18.9
0x5aa2,5/31/2020,WH_0x3ed,25.750156,-80.27964,Type_A,2020,May,Yes,No,4.3,31.1
0x5aa3,5/31/2020,WH_0x3ed,25.750156,-80.27964,Type_B,2020,May,Yes,No,2.2,15.5
0x6240,5/31/2020,WH_0x3ee,30.189375,-82.648254,Type_A,2020,May,Yes,No,6.6,43.9
0x6241,5/31/2020,WH_0x3ee,30.189375,-82.648254,Type_B,2020,May,Yes,No,1,15.9
0x67f4,5/31/2020,WH_0x3ef,41.611603,-87.551186,Type_A,2020,May,Yes,No,4.9,30.4
0x67f5,5/31/2020,WH_0x3ef,41.611603,-87.551186,Type_B,2020,May,Yes,No,2.1,13.1
0x6cb6,5/31/2020,WH_0x3f0,37.915825,-89.829262,Type_A,2020,May,Yes,No,9.8,69.2
0x6cb7,5/31/2020,WH_0x3f0,37.915825,-89.829262,Type_B,2020,May,Yes,No,2.5,20.4
0x722c,5/31/2020,WH_0x3f1,48.692551,-116.319862,Type_A,2020,May,Yes,No,7.8,60
0x722d,5/31/2020,WH_0x3f1,48.692551,-116.319862,Type_B,2020,May,Yes,No,2.8,23.5
0x2f60,6/1/2020,WH_0x3e9,41.681471,-72.794746,Type_A,2020,June,No,No,7.6,
0x2f61,6/1/2020,WH_0x3e9,41.681471,-72.794746,Type_B,2020,June,No,No,2.2,
0x3c36,6/1/2020,WH_0x3ea,38.749077,-105.18306,Type_A,2020,June,No,No,7.8,
0x3c37,6/1/2020,WH_0x3ea,38.749077,-105.18306,Type_B,2020,June,No,No,3.5,
0x479e,6/1/2020,WH_0x3eb,35.67897,-109.067413,Type_A,2020,June,No,No,6.3,
0x479f,6/1/2020,WH_0x3eb,35.67897,-109.067413,Type_B,2020,June,No,No,2,
0x5216,6/1/2020,WH_0x3ec,34.361664,-86.305595,Type_A,2020,June,No,No,9.4,
0x5217,6/1/2020,WH_0x3ec,34.361664,-86.305595,Type_B,2020,June,No,No,2,
0x5aa4,6/1/2020,WH_0x3ed,25.750156,-80.27964,Type_A,2020,June,No,No,4.6,
0x5aa5,6/1/2020,WH_0x3ed,25.750156,-80.27964,Type_B,2020,June,No,No,2.2,
0x6242,6/1/2020,WH_0x3ee,30.189375,-82.648254,Type_A,2020,June,No,No,4.5,
0x6243,6/1/2020,WH_0x3ee,30.189375,-82.648254,Type_B,2020,June,No,No,2.8,
0x67f6,6/1/2020,WH_0x3ef,41.611603,-87.551186,Type_A,2020,June,No,No,5.4,
0x67f7,6/1/2020,WH_0x3ef,41.611603,-87.551186,Type_B,2020,June,No,No,1.3,
0x6cb8,6/1/2020,WH_0x3f0,37.915825,-89.829262,Type_A,2020,June,No,No,8.4,
0x6cb9,6/1/2020,WH_0x3f0,37.915825,-89.829262,Type_B,2020,June,No,No,3.9,
0x722e,6/1/2020,WH_0x3f1,48.692551,-116.319862,Type_A,2020,June,No,No,8.9,
0x722f,6/1/2020,WH_0x3f1,48.692551,-116.319862,Type_B,2020,June,No,No,3.3,
0x2f62,6/2/2020,WH_0x3e9,41.681471,-72.794746,Type_A,2020,June,No,No,10,
0x2f63,6/2/2020,WH_0x3e9,41.681471,-72.794746,Type_B,2020,June,No,No,4.3,
0x3c38,6/2/2020,WH_0x3ea,38.749077,-105.18306,Type_A,2020,June,No,No,14.3,
0x3c39,6/2/2020,WH_0x3ea,38.749077,-105.18306,Type_B,2020,June,No,No,5.2,
0x47a0,6/2/2020,WH_0x3eb,35.67897,-109.067413,Type_A,2020,June,No,No,13.8,
0x47a1,6/2/2020,WH_0x3eb,35.67897,-109.067413,Type_B,2020,June,No,No,4.8,
0x5218,6/2/2020,WH_0x3ec,34.361664,-86.305595,Type_A,2020,June,No,No,12.1,
0x5aa6,6/2/2020,WH_0x3ed,25.750156,-80.27964,Type_A,2020,June,No,No,8.6,
0x5aa7,6/2/2020,WH_0x3ed,25.750156,-80.27964,Type_B,2020,June,No,No,3.3,
0x6244,6/2/2020,WH_0x3ee,30.189375,-82.648254,Type_A,2020,June,No,No,7.8,
0x6245,6/2/2020,WH_0x3ee,30.189375,-82.648254,Type_B,2020,June,No,No,4.2,
0x67f8,6/2/2020,WH_0x3ef,41.611603,-87.551186,Type_A,2020,June,No,No,7.5,
0x67f9,6/2/2020,WH_0x3ef,41.611603,-87.551186,Type_B,2020,June,No,No,3.8,
0x6cba,6/2/2020,WH_0x3f0,37.915825,-89.829262,Type_A,2020,June,No,No,13.5,
0x6cbb,6/2/2020,WH_0x3f0,37.915825,-89.829262,Type_B,2020,June,No,No,4.9,
0x7230,6/2/2020,WH_0x3f1,48.692551,-116.319862,Type_A,2020,June,No,No,11.4,
0x7231,6/2/2020,WH_0x3f1,48.692551,-116.319862,Type_B,2020,June,No,No,5.5,
0x76b4,6/2/2020,WH_0x3f2,61.600803,-149.125259,Type_A,2020,June,No,No,11.6,
0x76b5,6/2/2020,WH_0x3f2,61.600803,-149.125259,Type_B,2020,June,No,No,4.7,
0x2f64,6/3/2020,WH_0x3e9,41.681471,-72.794746,Type_A,2020,June,No,No,4.8,
0x3c3b,6/3/2020,WH_0x3ea,38.749077,-105.18306,Type_B,2020,June,No,No,4,
0x47a2,6/3/2020,WH_0x3eb,35.67897,-109.067413,Type_A,2020,June,No,No,7.9,
0x47a3,6/3/2020,WH_0x3eb,35.67897,-109.067413,Type_B,2020,June,No,No,4.1,
0x521a,6/3/2020,WH_0x3ec,34.361664,-86.305595,Type_A,2020,June,No,No,6.1,
0x521b,6/3/2020,WH_0x3ec,34.361664,-86.305595,Type_B,2020,June,No,No,1.5,
0x5aa8,6/3/2020,WH_0x3ed,25.750156,-80.27964,Type_A,2020,June,No,No,2.2,
0x5aa9,6/3/2020,WH_0x3ed,25.750156,-80.27964,Type_B,2020,June,No,No,0.2,
0x6246,6/3/2020,WH_0x3ee,30.189375,-82.648254,Type_A,2020,June,No,No,8.7,
0x6247,6/3/2020,WH_0x3ee,30.189375,-82.648254,Type_B,2020,June,No,No,1.3,
0x67fa,6/3/2020,WH_0x3ef,41.611603,-87.551186,Type_A,2020,June,No,No,6.9,
0x67fb,6/3/2020,WH_0x3ef,41.611603,-87.551186,Type_B,2020,June,No,Yes,0,
0x6cbc,6/3/2020,WH_0x3f0,37.915825,-89.829262,Type_A,2020,June,No,No,7.3,
0x6cbd,6/3/2020,WH_0x3f0,37.915825,-89.829262,Type_B,2020,June,No,No,1.9,
0x7232,6/3/2020,WH_0x3f1,48.692551,-116.319862,Type_A,2020,June,No,No,4.9,
0x7233,6/3/2020,WH_0x3f1,48.692551,-116.319862,Type_B,2020,June,No,No,0.9,
0x76b6,6/3/2020,WH_0x3f2,61.600803,-149.125259,Type_A,2020,June,No,No,6,
0x76b7,6/3/2020,WH_0x3f2,61.600803,-149.125259,Type_B,2020,June,No,No,0.9,
0x2f66,6/4/2020,WH_0x3e9,41.681471,-72.794746,Type_A,2020,June,No,No,7.2,
0x2f67,6/4/2020,WH_0x3e9,41.681471,-72.794746,Type_B,2020,June,No,No,2.6,
0x3c3c,6/4/2020,WH_0x3ea,38.749077,-105.18306,Type_A,2020,June,No,No,12.5,
0x3c3d,6/4/2020,WH_0x3ea,38.749077,-105.18306,Type_B,2020,June,No,No,2.7,
0x47a4,6/4/2020,WH_0x3eb,35.67897,-109.067413,Type_A,2020,June,No,No,5.2,
0x47a5,6/4/2020,WH_0x3eb,35.67897,-109.067413,Type_B,2020,June,No,No,2.9,
0x521c,6/4/2020,WH_0x3ec,34.361664,-86.305595,Type_A,2020,June,No,No,5.5,
0x521d,6/4/2020,WH_0x3ec,34.361664,-86.305595,Type_B,2020,June,No,No,3.4,
0x5aaa,6/4/2020,WH_0x3ed,25.750156,-80.27964,Type_A,2020,June,No,No,8.6,
0x5aab,6/4/2020,WH_0x3ed,25.750156,-80.27964,Type_B,2020,June,No,No,2,
0x6249,6/4/2020,WH_0x3ee,30.189375,-82.648254,Type_B,2020,June,No,No,3,
0x67fc,6/4/2020,WH_0x3ef,41.611603,-87.551186,Type_A,2020,June,No,No,6.1,
0x67fd,6/4/2020,WH_0x3ef,41.611603,-87.551186,Type_B,2020,June,No,No,1.1,
0x6cbe,6/4/2020,WH_0x3f0,37.915825,-89.829262,Type_A,2020,June,No,No,11.5,
0x6cbf,6/4/2020,WH_0x3f0,37.915825,-89.829262,Type_B,2020,June,No,No,2.8,
0x7234,6/4/2020,WH_0x3f1,48.692551,-116.319862,Type_A,2020,June,No,No,5,
0x7235,6/4/2020,WH_0x3f1,48.692551,-116.319862,Type_B,2020,June,No,No,3.1,
0x76b8,6/4/2020,WH_0x3f2,61.600803,-149.125259,Type_A,2020,June,No,No,10.7,
0x2f68,6/5/2020,WH_0x3e9,41.681471,-72.794746,Type_A,2020,June,No,No,4.7,
0x3c3e,6/5/2020,WH_0x3ea,38.749077,-105.18306,Type_A,2020,June,No,No,11.6,
0x3c3f,6/5/2020,WH_0x3ea,38.749077,-105.18306,Type_B,2020,June,No,No,2,
